Episode,Current_Epsilon,Win|Lose,Score,Turns
1398,0.24691788022723601,Lose,-83,16
1399,0.24667096234700878,Lose,-22,14
1400,0.24642429138466176,Lose,-117,20
1401,0.2461778670932771,Lose,18,11
1402,0.24593168922618383,Lose,22,10
1403,0.24568575753695765,Lose,-21,7
1404,0.2454400717794207,Lose,30,15
1405,0.24519463170764128,Lose,-19,13
1406,0.24494943707593364,Win,-601,81
1407,0.24470448763885772,Lose,-588,100
1408,0.24445978315121886,Lose,18,11
1409,0.24421532336806764,Win,-1370,96
1410,0.24397110804469957,Lose,34,14
1411,0.24372713693665488,Lose,-22,14
1412,0.24348340979971822,Lose,-12,27
1413,0.2432399263899185,Lose,26,17
1414,0.2429966864635286,Lose,-94,19
1415,0.24275368977706507,Lose,32,16
1416,0.24251093608728802,Lose,22,13
1417,0.24226842515120073,Lose,-10,18
1418,0.24202615672604952,Lose,28,15
1419,0.24178413056932346,Lose,22,13
1420,0.24154234643875414,Lose,34,14
1421,0.24130080409231539,Lose,-46,5
1422,0.24105950328822306,Lose,6,16
1423,0.24081844378493483,Lose,-73,12
1424,0.2405776253411499,Lose,-1776,100
1425,0.24033704771580874,Lose,-85,19
1426,0.24009671066809293,Lose,18,11
1427,0.23985661395742483,Lose,18,11
1428,0.2396167573434674,Lose,-17,8
1429,0.23937714058612394,Lose,-17,8
1430,0.23913776344553783,Lose,-18,19
1431,0.2388986256820923,Lose,30,15
1432,0.2386597270564102,Win,78,18
1433,0.23842106732935378,Lose,18,11
1434,0.23818264626202443,Lose,-57,12
1435,0.2379444636157624,Lose,-21,9
1436,0.23770651915214663,Lose,-14,16
1437,0.2374688126329945,Lose,18,11
1438,0.23723134382036148,Lose,10,12
1439,0.23699411247654112,Lose,54,6
1440,0.23675711836406457,Lose,26,12
1441,0.2365203612457005,Lose,-22,14
1442,0.2362838408844548,Win,-930,61
1443,0.23604755704357036,Lose,-26,15
1444,0.2358115094865268,Lose,-26,18
1445,0.23557569797704025,Lose,18,11
1446,0.2353401222790632,Lose,-60,17
1447,0.23510478215678413,Lose,-21,14
1448,0.23486967737462733,Lose,-39,11
1449,0.2346348076972527,Lose,-17,8
1450,0.23440017288955545,Lose,-90,21
1451,0.2341657727166659,Lose,-30,15
1452,0.2339316069439492,Lose,-17,8
1453,0.23369767533700525,Lose,22,13
1454,0.23346397766166824,Lose,-39,9
1455,0.23323051368400657,Lose,-25,7
1456,0.23299728317032256,Lose,-110,7
1457,0.23276428588715223,Lose,-601,100
1458,0.23253152160126508,Win,-145,57
1459,0.23229899007966381,Lose,-60,17
1460,0.23206669108958414,Lose,-17,8
1461,0.23183462439849456,Lose,6,16
1462,0.23160278977409607,Lose,-170,18
1463,0.23137118698432196,Lose,-39,9
1464,0.23113981579733764,Lose,44,7
1465,0.2309086759815403,Lose,-49,12
1466,0.23067776730555875,Lose,-6,22
1467,0.23044708953825319,Lose,-25,7
1468,0.23021664244871493,Lose,-128,10
1469,0.22998642580626621,Lose,56,13
1470,0.22975643938045995,Lose,22,13
1471,0.2295266829410795,Lose,6,12
1472,0.22929715625813843,Win,-37,27
1473,0.2290678591018803,Lose,-30,15
1474,0.22883879124277842,Lose,-60,17
1475,0.22860995245153565,Lose,-21,8
1476,0.22838134249908412,Lose,-1400,100
1477,0.22815296115658504,Lose,-23,11
1478,0.22792480819542846,Lose,-77,14
1479,0.22769688338723304,Lose,-25,7
1480,0.22746918650384582,Lose,18,11
1481,0.22724171731734197,Lose,-30,15
1482,0.22701447560002463,Lose,34,14
1483,0.2267874611244246,Lose,-17,8
1484,0.22656067366330018,Win,-856,78
1485,0.22633411298963688,Lose,58,8
1486,0.22610777887664724,Lose,14,20
1487,0.22588167109777058,Lose,50,7
1488,0.2256557894266728,Lose,-25,7
1489,0.22543013363724612,Lose,18,11
1490,0.22520470350360888,Lose,48,9
1491,0.2249794988001053,Lose,-21,9
1492,0.2247545193013052,Lose,18,11
1493,0.22452976478200387,Lose,-4022,100
1494,0.22430523501722185,Lose,-1426,100
1495,0.22408092978220462,Lose,-22,14
1496,0.2238568488524224,Lose,-69,14
1497,0.22363299200356998,Win,-184,32
1498,0.22340935901156642,Lose,68,32
1499,0.22318594965255484,Lose,-21,9
1500,0.22296276370290227,Lose,-26,17
1501,0.22273980093919937,Lose,2,12
1502,0.22251706113826017,Lose,22,13
1503,0.2222945440771219,Lose,52,15
1504,0.22207224953304477,Lose,18,11
1505,0.22185017728351172,Lose,-90,21
1506,0.2216283271062282,Win,78,18
1507,0.22140669877912197,Lose,-39,11
1508,0.22118529208034285,Lose,-30,15
1509,0.2209641067882625,Lose,2,12
1510,0.22074314268147424,Lose,-169,19
1511,0.22052239953879277,Lose,-50,18
1512,0.22030187713925398,Lose,-30,15
1513,0.22008157526211472,Lose,-21,15
1514,0.2198614936868526,Lose,-39,11
1515,0.21964163219316574,Lose,-46,21
1516,0.21942199056097256,Lose,50,7
1517,0.2192025685704116,Lose,-6,16
1518,0.21898336600184118,Lose,-25,7
1519,0.21876438263583933,Lose,12,15
1520,0.21854561825320348,Lose,-23,11
1521,0.21832707263495027,Lose,-22,14
1522,0.21810874556231533,Lose,-30,20
1523,0.217890636816753,Lose,30,15
1524,0.21767274617993623,Lose,2,12
1525,0.2174550734337563,Lose,-25,7
1526,0.21723761836032254,Lose,-118,20
1527,0.21702038074196223,Lose,34,14
1528,0.21680336036122028,Lose,-75,54
1529,0.21658655700085905,Lose,-25,7
1530,0.2163699704438582,Lose,-21,9
1531,0.21615360047341434,Lose,-22,14
1532,0.21593744687294092,Lose,18,11
1533,0.21572150942606796,Lose,18,11
1534,0.2155057879166419,Lose,-30,15
1535,0.21529028212872525,Lose,-50,16
1536,0.21507499184659654,Win,82,17
1537,0.21485991685474995,Lose,-292,31
1538,0.2146450569378952,Lose,-25,7
1539,0.21443041188095732,Lose,26,12
1540,0.21421598146907636,Lose,18,11
1541,0.21400176548760727,Lose,-81,14
1542,0.21378776372211966,Lose,34,14
1543,0.21357397595839755,Lose,-25,7
1544,0.21336040198243916,Lose,18,11
1545,0.21314704158045672,Lose,-19,12
1546,0.21293389453887626,Lose,-22,14
1547,0.21272096064433738,Lose,-1025,100
1548,0.21250823968369303,Lose,18,11
1549,0.21229573144400934,Lose,-60,17
1550,0.21208343571256533,Lose,18,11
1551,0.21187135227685275,Lose,50,16
1552,0.2116594809245759,Lose,-30,15
1553,0.21144782144365132,Lose,22,13
1554,0.21123637362220768,Lose,18,11
1555,0.21102513724858546,Lose,-46,5
1556,0.21081411211133688,Lose,-10,18
1557,0.21060329799922556,Lose,30,15
1558,0.21039269470122635,Lose,-13,30
1559,0.21018230200652513,Lose,-426,83
1560,0.2099721197045186,Lose,-74,20
1561,0.20976214758481407,Lose,34,14
1562,0.20955238543722926,Lose,26,12
1563,0.20934283305179202,Win,82,17
1564,0.20913349021874023,Lose,6,16
1565,0.2089243567285215,Lose,-22,14
1566,0.20871543237179296,Win,-734,49
1567,0.20850671693942116,Lose,-47,17
1568,0.20829821022248174,Lose,-25,7
1569,0.20808991201225926,Lose,-23,11
1570,0.207881822100247,Win,-1080,89
1571,0.20767394027814676,Lose,18,11
1572,0.2074662663378686,Lose,26,12
1573,0.20725880007153075,Lose,26,12
1574,0.20705154127145922,Lose,22,13
1575,0.20684448973018776,Lose,22,13
1576,0.20663764524045758,Lose,-39,14
1577,0.20643100759521713,Lose,-19,13
1578,0.20622457658762192,Lose,-89,27
1579,0.2060183520110343,Lose,22,13
1580,0.20581233365902327,Lose,-25,7
1581,0.20560652132536425,Lose,54,22
1582,0.20540091480403888,Lose,18,11
1583,0.20519551388923485,Lose,18,11
1584,0.20499031837534562,Lose,-65,18
1585,0.20478532805697028,Lose,-22,17
1586,0.2045805427289133,Lose,-118,20
1587,0.20437596218618437,Lose,34,14
1588,0.2041715862239982,Lose,18,11
1589,0.2039674146377742,Lose,-21,6
1590,0.20376344722313644,Lose,-11,29
1591,0.2035596837759133,Lose,-23,11
1592,0.20335612409213738,Lose,34,14
1593,0.20315276796804524,Lose,18,11
1594,0.2029496152000772,Lose,26,12
1595,0.20274666558487714,Lose,-23,11
1596,0.20254391891929227,Lose,-50,16
1597,0.20234137500037297,Lose,-26,17
1598,0.20213903362537258,Lose,18,11
1599,0.2019368945917472,Lose,2,20
1600,0.20173495769715546,Lose,34,14
1601,0.2015332227394583,Lose,-41,12
1602,0.20133168951671884,Lose,-37,8
1603,0.20113035782720212,Lose,-38,24
1604,0.20092922746937492,Lose,18,11
1605,0.20072829824190555,Lose,18,11
1606,0.20052756994366364,Lose,18,11
1607,0.20032704237371998,Lose,14,20
1608,0.20012671533134627,Lose,-17,7
1609,0.19992658861601492,Lose,52,20
1610,0.19972666202739892,Lose,-26,18
1611,0.19952693536537153,Lose,-22,14
1612,0.19932740843000615,Lose,18,11
1613,0.19912808102157614,Lose,0,17
1614,0.19892895294055457,Lose,70,10
1615,0.19873002398761402,Lose,50,8
1616,0.1985312939636264,Lose,26,13
1617,0.19833276266966277,Lose,-40,23
1618,0.1981344299069931,Lose,-162,27
1619,0.1979362954770861,Lose,-5,50
1620,0.197738359181609,Lose,-73,14
1621,0.1975406208224274,Lose,46,10
1622,0.197343080201605,Lose,-132,21
1623,0.19714573712140337,Lose,34,14
1624,0.19694859138428197,Lose,-30,15
1625,0.1967516427928977,Lose,-30,15
1626,0.1965548911501048,Lose,34,14
1627,0.19635833625895469,Lose,-441,100
1628,0.19616197792269574,Lose,-23,10
1629,0.19596581594477305,Lose,18,11
1630,0.19576985012882828,Lose,-17,17
1631,0.19557408027869944,Lose,38,8
1632,0.19537850619842073,Lose,-39,11
1633,0.19518312769222232,Lose,-74,20
1634,0.19498794456453009,Lose,-26,17
1635,0.19479295661996557,Lose,-100,7
1636,0.1945981636633456,Lose,34,14
1637,0.19440356549968224,Lose,-22,14
1638,0.19420916193418256,Lose,-242,28
1639,0.19401495277224837,Lose,18,11
1640,0.19382093781947612,Lose,-21,7
1641,0.19362711688165665,Lose,12,16
1642,0.193433489764775,Lose,38,8
1643,0.19324005627501023,Lose,-4,19
1644,0.1930468162187352,Lose,18,11
1645,0.19285376940251647,Lose,18,11
1646,0.19266091563311397,Lose,18,11
1647,0.19246825471748086,Lose,-50,16
1648,0.1922757864627634,Lose,0,17
1649,0.1920835106763006,Lose,-30,15
1650,0.19189142716562432,Win,-462,49
1651,0.1916995357384587,Lose,-17,8
1652,0.19150783620272022,Lose,-46,5
1653,0.1913163283665175,Lose,22,10
1654,0.19112501203815097,Lose,-58,22
1655,0.1909338870261128,Lose,6,16
1656,0.19074295313908668,Lose,-60,17
1657,0.1905522101859476,Lose,34,14
1658,0.19036165797576166,Lose,28,16
1659,0.1901712963177859,Lose,-50,16
1660,0.1899811250214681,Lose,-43,23
1661,0.18979114389644663,Lose,-46,5
1662,0.1896013527525502,Lose,26,12
1663,0.18941175139979763,Lose,66,34
1664,0.18922233964839782,Lose,26,12
1665,0.18903311730874942,Lose,-17,8
1666,0.18884408419144066,Lose,-189,44
1667,0.1886552401072492,Lose,-50,16
1668,0.18846658486714196,Lose,58,7
1669,0.1882781182822748,Lose,-22,14
1670,0.18808984016399252,Lose,-30,15
1671,0.18790175032382853,Lose,18,11
1672,0.1877138485735047,Lose,54,7
1673,0.1875261347249312,Lose,-25,7
1674,0.1873386085902063,Lose,-50,16
1675,0.18715126998161608,Lose,-112,8
1676,0.18696411871163446,Lose,18,11
1677,0.18677715459292282,Lose,-30,15
1678,0.1865903774383299,Lose,38,18
1679,0.18640378706089158,Lose,-29,8
1680,0.1862173832738307,Lose,18,11
1681,0.18603116589055688,Lose,2,12
1682,0.18584513472466632,Lose,6,19
1683,0.18565928958994166,Lose,-113,23
1684,0.18547363030035172,Lose,18,11
1685,0.18528815667005136,Lose,-50,16
1686,0.1851028685133813,Lose,26,17
1687,0.18491776564486792,Lose,-112,8
1688,0.18473284787922306,Lose,58,7
1689,0.18454811503134383,Lose,2,20
1690,0.18436356691631248,Lose,-19,13
1691,0.18417920334939616,Lose,58,7
1692,0.18399502414604677,Lose,18,11
1693,0.18381102912190073,Lose,-12,27
1694,0.18362721809277882,Lose,30,15
1695,0.18344359087468604,Lose,-35,11
1696,0.18326014728381135,Lose,-21,9
1697,0.18307688713652753,Lose,18,11
1698,0.182893810249391,Lose,34,14
1699,0.1827109164391416,Lose,38,18
1700,0.18252820552270246,Lose,-22,14
1701,0.18234567731717977,Lose,18,11
1702,0.1821633316398626,Lose,18,11
1703,0.18198116830822272,Lose,18,11
1704,0.1817991871399145,Lose,-2,24
1705,0.18161738795277457,Lose,-10,17
1706,0.1814357705648218,Lose,34,14
1707,0.18125433479425698,Lose,34,14
1708,0.18107308045946272,Lose,-46,5
1709,0.18089200737900324,Lose,62,24
1710,0.18071111537162424,Lose,60,24
1711,0.1805304042562526,Lose,-71,15
1712,0.18034987385199636,Lose,-17,8
1713,0.18016952397814437,Lose,-25,7
1714,0.17998935445416622,Win,-7,27
1715,0.17980936509971204,Lose,-30,15
1716,0.17962955573461234,Lose,6,16
1717,0.17944992617887773,Lose,24,14
1718,0.17927047625269885,Lose,26,12
1719,0.17909120577644616,Lose,-22,14
1720,0.17891211457066972,Lose,52,20
1721,0.17873320245609906,Lose,54,7
1722,0.17855446925364296,Lose,22,13
1723,0.17837591478438933,Lose,-30,15
1724,0.17819753886960493,Lose,-1626,100
1725,0.17801934133073533,Lose,34,14
1726,0.17784132198940458,Lose,-13,16
1727,0.1776634806674152,Lose,-50,16
1728,0.17748581718674777,Lose,-37,8
1729,0.17730833136956103,Lose,18,11
1730,0.17713102303819148,Lose,-34,16
1731,0.1769538920151533,Lose,18,11
1732,0.17677693812313813,Lose,18,11
1733,0.17660016118501498,Lose,18,11
1734,0.17642356102382997,Lose,26,13
1735,0.17624713746280615,Lose,34,25
1736,0.17607089032534334,Lose,-50,16
1737,0.175894819435018,Lose,2,12
1738,0.17571892461558297,Lose,26,12
1739,0.1755432056909674,Lose,26,12
1740,0.17536766248527644,Lose,-6,18
1741,0.17519229482279117,Lose,-232,18
1742,0.17501710252796837,Lose,-21,32
1743,0.1748420854254404,Lose,34,14
1744,0.17466724334001496,Lose,22,10
1745,0.17449257609667496,Lose,-46,5
1746,0.1743180835205783,Lose,38,29
1747,0.1741437654370577,Lose,18,11
1748,0.17396962167162064,Lose,30,21
1749,0.173795652049949,Lose,-174,23
1750,0.17362185639789907,Lose,34,14
1751,0.17344823454150116,Win,-17,18
1752,0.17327478630695967,Lose,-86,28
1753,0.1731015115206527,Lose,26,17
1754,0.17292841000913206,Lose,34,19
1755,0.17275548159912293,Lose,-62,20
1756,0.17258272611752382,Lose,30,21
1757,0.17241014339140628,Lose,34,14
1758,0.1722377332480149,Lose,-30,15
1759,0.17206549551476688,Lose,-19,13
1760,0.1718934300192521,Lose,-39,9
1761,0.17172153658923286,Lose,-22,14
1762,0.17154981505264363,Lose,-46,18
1763,0.17137826523759098,Lose,22,13
1764,0.1712068869723534,Lose,-19,12
1765,0.17103568008538103,Lose,34,14
1766,0.17086464440529564,Lose,-17,8
1767,0.17069377976089034,Lose,-21,9
1768,0.17052308598112945,Lose,6,16
1769,0.17035256289514833,Lose,114,100
1770,0.17018221033225317,Lose,-162,26
1771,0.17001202812192093,Lose,2,20
1772,0.169842016093799,Lose,22,13
1773,0.1696721740777052,Lose,22,13
1774,0.1695025019036275,Lose,18,11
1775,0.1693329994017239,Lose,28,13
1776,0.16916366640232217,Lose,18,11
1777,0.16899450273591984,Lose,-17,8
1778,0.16882550823318393,Lose,-19,12
1779,0.16865668272495074,Lose,-14,16
1780,0.1684880260422258,Lose,-50,16
1781,0.16831953801618357,Lose,22,10
1782,0.16815121847816739,Lose,-37,8
1783,0.16798306725968923,Lose,2,12
1784,0.16781508419242955,Lose,22,13
1785,0.16764726910823713,Lose,18,11
1786,0.1674796218391289,Lose,-17,17
1787,0.16731214221728977,Lose,26,12
1788,0.16714483007507247,Lose,-31,25
1789,0.1669776852449974,Lose,0,20
1790,0.1668107075597524,Lose,52,11
1791,0.16664389685219266,Lose,6,16
1792,0.16647725295534047,Lose,18,11
1793,0.16631077570238512,Lose,30,21
1794,0.16614446492668272,Lose,-2,24
1795,0.16597832046175603,Lose,-456,32
1796,0.16581234214129428,Lose,-31,18
1797,0.16564652979915298,Lose,2,12
1798,0.16548088326935384,Lose,-53,21
1799,0.1653154023860845,Lose,18,11
1800,0.1651500869836984,Lose,18,11
1801,0.1649849368967147,Lose,6,16
1802,0.164819951959818,Lose,18,11
1803,0.16465513200785817,Lose,34,14
1804,0.1644904768758503,Lose,-22,14
1805,0.16432598639897444,Win,-31,34
1806,0.16416166041257546,Lose,34,14
1807,0.16399749875216288,Lose,26,13
1808,0.16383350125341073,Lose,-17,8
1809,0.16366966775215733,Lose,-92,24
1810,0.16350599808440516,Lose,18,11
1811,0.16334249208632076,Lose,34,14
1812,0.16317914959423443,Lose,18,11
1813,0.1630159704446402,Win,-1185,98
1814,0.16285295447419557,Lose,-92,8
1815,0.16269010151972138,Lose,-21,9
1816,0.16252741141820165,Lose,34,14
1817,0.16236488400678345,Lose,-35,9
1818,0.16220251912277667,Lose,-22,14
1819,0.1620403166036539,Lose,-72,21
1820,0.16187827628705023,Lose,24,14
1821,0.16171639801076318,Lose,18,11
1822,0.1615546816127524,Lose,-132,23
1823,0.16139312693113966,Lose,-94,19
1824,0.16123173380420852,Lose,18,11
1825,0.16107050207040433,Win,-175,34
1826,0.16090943156833393,Lose,18,11
1827,0.1607485221367656,Lose,22,13
1828,0.16058777361462884,Lose,-26,17
1829,0.1604271858410142,Lose,-53,10
1830,0.16026675865517317,Lose,-8,23
1831,0.160106491896518,Lose,34,20
1832,0.15994638540462147,Lose,18,11
1833,0.15978643901921685,Lose,-15,21
1834,0.15962665258019765,Lose,26,12
1835,0.15946702592761744,Win,82,22
1836,0.15930755890168982,Lose,-22,14
1837,0.15914825134278812,Lose,-60,17
1838,0.15898910309144534,Win,-155,33
1839,0.1588301139883539,Lose,-14,14
1840,0.15867128387436555,Lose,26,13
1841,0.15851261259049118,Lose,18,11
1842,0.1583540999779007,Lose,22,13
1843,0.1581957458779228,Lose,-26,17
1844,0.15803755013204487,Lose,26,12
1845,0.15787951258191282,Lose,-50,16
1846,0.1577216330693309,Lose,56,13
1847,0.15756391143626158,Lose,22,13
1848,0.15740634752482532,Lose,38,18
1849,0.1572489411773005,Win,-1636,77
1850,0.1570916922361232,Lose,-37,8
1851,0.15693460054388708,Lose,18,11
1852,0.1567776659433432,Lose,40,24
1853,0.15662088827739984,Lose,6,16
1854,0.15646426738912245,Lose,-17,8
1855,0.1563078031217333,Lose,38,8
1856,0.15615149531861158,Lose,30,21
1857,0.15599534382329297,Lose,-30,15
1858,0.15583934847946967,Lose,-66,100
1859,0.15568350913099022,Lose,-14,16
1860,0.15552782562185924,Lose,2,12
1861,0.15537229779623737,Lose,26,13
1862,0.15521692549844113,Lose,-38,51
1863,0.15506170857294269,Lose,-50,16
1864,0.15490664686436975,Lose,22,13
1865,0.15475174021750537,Lose,6,16
1866,0.15459698847728787,Lose,22,13
1867,0.1544423914888106,Lose,50,8
1868,0.15428794909732177,Lose,-14,20
1869,0.15413366114822444,Lose,-4,13
1870,0.15397952748707622,Lose,18,11
1871,0.15382554795958914,Lose,-436,100
1872,0.15367172241162955,Lose,-22,14
1873,0.15351805068921792,Lose,-50,16
1874,0.1533645326385287,Lose,18,11
1875,0.15321116810589017,Lose,30,15
1876,0.1530579569377843,Lose,26,17
1877,0.1529048989808465,Lose,34,14
1878,0.15275199408186566,Lose,34,14
1879,0.15259924208778378,Win,-2,29
1880,0.15244664284569598,Lose,-60,17
1881,0.15229419620285028,Lose,-37,19
1882,0.15214190200664743,Lose,-67,15
1883,0.15198976010464077,Lose,-39,11
1884,0.15183777034453613,Lose,-37,8
1885,0.1516859325741916,Win,-34,26
1886,0.1515342466416174,Lose,24,14
1887,0.1513827123949758,Lose,22,13
1888,0.15123132968258082,Lose,56,13
1889,0.15108009835289823,Lose,38,18
1890,0.15092901825454533,Lose,-17,8
1891,0.15077808923629077,Lose,9,30
1892,0.15062731114705447,Lose,-22,14
1893,0.1504766838359074,Win,-355,40
1894,0.15032620715207148,Lose,18,11
1895,0.1501758809449194,Lose,-73,12
1896,0.15002570506397447,Win,78,18
1897,0.1498756793589105,Lose,-467,100
1898,0.14972580367955157,Lose,-194,100
1899,0.14957607787587202,Lose,18,11
1900,0.14942650179799613,Lose,-39,11
1901,0.14927707529619813,Lose,18,11
1902,0.14912779822090194,Lose,-428,100
1903,0.14897867042268104,Lose,-39,11
1904,0.14882969175225835,Lose,-6,16
1905,0.1486808620605061,Lose,6,16
1906,0.14853218119844558,Lose,34,14
1907,0.14838364901724713,Lose,18,11
1908,0.14823526536822987,Lose,34,14
1909,0.14808703010286164,Lose,2,12
1910,0.1479389430727588,Lose,6,16
1911,0.14779100412968604,Lose,18,11
1912,0.14764321312555637,Lose,-69,18
1913,0.14749556991243082,Lose,58,8
1914,0.1473480743425184,Lose,-129,18
1915,0.14720072626817587,Lose,-46,5
1916,0.1470535255419077,Lose,18,11
1917,0.1469064720163658,Lose,-18,14
1918,0.14675956554434944,Lose,-21,15
1919,0.14661280597880508,Lose,2,12
1920,0.14646619317282628,Lose,-23,11
1921,0.14631972697965345,Lose,-10,18
1922,0.1461734072526738,Lose,58,8
1923,0.14602723384542113,Lose,-30,15
1924,0.14588120661157572,Lose,-39,11
1925,0.14573532540496414,Lose,-23,11
1926,0.14558959007955918,Lose,8,14
1927,0.1454440004894796,Lose,22,13
1928,0.14529855648899012,Lose,2,12
1929,0.14515325793250114,Lose,2,12
1930,0.14500810467456865,Lose,-49,16
1931,0.14486309656989407,Lose,-71,16
1932,0.1447182334733242,Win,10,25
1933,0.14457351523985087,Lose,22,13
1934,0.14442894172461102,Lose,-30,15
1935,0.1442845127828864,Lose,-2748,100
1936,0.1441402282701035,Lose,54,22
1937,0.1439960880418334,Lose,-34,17
1938,0.14385209195379156,Win,78,18
1939,0.14370823986183776,Lose,-23,16
1940,0.1435645316219759,Lose,18,11
1941,0.14342096709035393,Lose,-879,100
1942,0.14327754612326357,Lose,-37,10
1943,0.14313426857714032,Lose,-165,21
1944,0.14299113430856317,Lose,6,16
1945,0.1428481431742546,Lose,-118,20
1946,0.14270529503108034,Lose,-105,16
1947,0.14256258973604927,Lose,-82,18
1948,0.14242002714631322,Lose,-82,18
1949,0.1422776071191669,Lose,-10,20
1950,0.14213532951204774,Lose,22,13
1951,0.1419931941825357,Lose,2,14
1952,0.14185120098835316,Lose,-50,16
1953,0.1417093497873648,Lose,-23,11
1954,0.14156764043757744,Lose,-26,16
1955,0.14142607279713987,Lose,22,13
1956,0.14128464672434274,Lose,50,7
1957,0.1411433620776184,Lose,-2,24
1958,0.14100221871554078,Lose,2,12
1959,0.14086121649682523,Lose,-90,21
1960,0.14072035528032842,Lose,34,14
1961,0.1405796349250481,Lose,-79,21
1962,0.14043905529012304,Lose,2,12
1963,0.14029861623483292,Lose,18,11
1964,0.1401583176185981,Lose,18,11
1965,0.1400181593009795,Lose,-23,11
1966,0.1398781411416785,Lose,-19,13
1967,0.13973826300053682,Lose,18,11
1968,0.13959852473753628,Lose,-22,14
1969,0.13945892621279873,Win,78,18
1970,0.13931946728658592,Lose,18,11
1971,0.13918014781929933,Lose,26,17
1972,0.13904096767148003,Win,-119,33
1973,0.13890192670380855,Lose,-25,7
1974,0.13876302477710473,Lose,18,11
1975,0.13862426175232762,Lose,-37,8
1976,0.1384856374905753,Lose,-67,14
1977,0.13834715185308472,Lose,18,11
1978,0.13820880470123162,Lose,18,11
1979,0.1380705958965304,Lose,-4,13
1980,0.13793252530063388,Lose,-21,9
1981,0.13779459277533324,Lose,-17,17
1982,0.1376567981825579,Lose,-10,32
1983,0.13751914138437535,Lose,42,22
1984,0.13738162224299097,Lose,-22,14
1985,0.13724424062074797,Lose,-23,11
1986,0.13710699638012722,Lose,50,8
1987,0.1369698893837471,Lose,34,14
1988,0.13683291949436335,Lose,6,16
1989,0.13669608657486898,Lose,-50,16
1990,0.1365593904882941,Lose,-57,12
1991,0.1364228310978058,Lose,34,14
1992,0.13628640826670801,Lose,-17,8
1993,0.1361501218584413,Win,3,21
1994,0.13601397173658286,Lose,-17,8
1995,0.1358779577648463,Lose,26,17
1996,0.13574207980708144,Lose,-558,100
1997,0.13560633772727437,Lose,18,14
1998,0.1354707313895471,Lose,18,11
1999,0.13533526065815754,Lose,18,11
2000,0.1351999253974994,Lose,-22,14
2001,0.13506472547210188,Lose,-23,11
2002,0.1349296607466298,Win,78,18
2003,0.13479473108588316,Lose,2,12
2004,0.13465993635479728,Lose,-30,15
2005,0.13452527641844247,Lose,34,14
2006,0.13439075114202403,Lose,18,11
2007,0.134256360390882,Lose,6,16
2008,0.13412210403049113,Lose,-23,11
2009,0.13398798192646064,Lose,-25,7
2010,0.13385399394453418,Lose,-22,14
2011,0.13372013995058965,Lose,-145,100
2012,0.13358641981063907,Lose,2,12
2013,0.13345283339082842,Lose,-30,15
2014,0.13331938055743758,Lose,-22,14
2015,0.13318606117688014,Lose,-79,36
2016,0.13305287511570327,Lose,38,18
2017,0.13291982224058757,Lose,-50,16
2018,0.13278690241834698,Lose,18,11
2019,0.13265411551592862,Lose,-114,24
2020,0.13252146140041268,Lose,34,14
2021,0.13238893993901227,Lose,30,15
2022,0.13225655099907327,Lose,32,16
2023,0.1321242944480742,Lose,-22,14
2024,0.13199217015362613,Lose,18,11
2025,0.1318601779834725,Win,-1,29
2026,0.13172831780548902,Lose,22,13
2027,0.13159658948768352,Lose,18,11
2028,0.13146499289819583,Lose,-30,15
2029,0.13133352790529762,Lose,-71,13
2030,0.13120219437739233,Lose,-25,7
2031,0.13107099218301493,Lose,18,11
2032,0.13093992119083192,Lose,-30,15
2033,0.13080898126964108,Lose,2,12
2034,0.13067817228837145,Lose,34,14
2035,0.13054749411608307,Lose,-25,7
2036,0.13041694662196698,Lose,-56,45
2037,0.13028652967534501,Lose,-82,18
2038,0.13015624314566968,Lose,-50,16
2039,0.130026086902524,Lose,22,13
2040,0.1298960608156215,Lose,18,11
2041,0.12976616475480587,Lose,58,8
2042,0.12963639859005108,Lose,-498,74
2043,0.12950676219146104,Lose,22,13
2044,0.1293772554292696,Lose,-22,14
2045,0.1292478781738403,Lose,18,11
2046,0.12911863029566648,Lose,2,12
2047,0.12898951166537082,Lose,2,14
2048,0.12886052215370544,Lose,-39,11
2049,0.12873166163155172,Lose,2,20
2050,0.12860292996992018,Lose,18,11
2051,0.12847432703995026,Lose,2,12
2052,0.12834585271291032,Lose,-25,7
2053,0.12821750686019742,Lose,18,11
2054,0.12808928935333722,Lose,-82,18
2055,0.12796120006398387,Lose,18,11
2056,0.1278332388639199,Lose,18,11
2057,0.12770540562505597,Lose,18,11
2058,0.1275777002194309,Lose,-30,15
2059,0.12745012251921148,Lose,-17,16
2060,0.12732267239669226,Lose,-14,16
2061,0.12719534972429558,Lose,26,17
2062,0.12706815437457128,Lose,6,16
2063,0.1269410862201967,Lose,22,10
2064,0.1268141451339765,Lose,70,38
2065,0.12668733098884255,Lose,-50,16
2066,0.12656064365785372,Lose,-82,18
2067,0.12643408301419587,Lose,-823,100
2068,0.12630764893118168,Lose,-92,8
2069,0.1261813412822505,Lose,18,11
2070,0.12605515994096825,Lose,-21,6
2071,0.12592910478102728,Lose,34,14
2072,0.12580317567624627,Lose,30,21
2073,0.12567737250057,Lose,6,16
2074,0.12555169512806943,Lose,26,12
2075,0.12542614343294137,Lose,-212,63
2076,0.12530071728950842,Win,78,18
2077,0.12517541657221892,Lose,-49,12
2078,0.1250502411556467,Lose,34,14
2079,0.12492519091449104,Lose,18,11
